id,noTrans,paidType,cardInit,cardName,cardNumber,totalpaid,MachineName,CompanyCharge,CustomerCharge,ReffNo,ProgressiveDisc
65662,01SCS19E260024,CASH,-,-,-,294000,-,0,0,-,0
65663,01SCS19E260025,CASH,-,-,-,315000,-,0,0,-,0
65664,01SCS19E260026,CASH,-,-,-,423000,-,0,0,-,0
65665,01SCS19E260027,CASH,-,-,-,577000,-,0,0,-,0
65666,01SCS19E260028,CASH,-,-,-,140000,-,0,0,-,0
65667,01SCS19E260029,CASH,-,-,-,450000,-,0,0,-,0
65668,01SCS19E260030,CASH,-,-,-,70000,-,0,0,-,0
65670,01SCS19E260032,CASH,-,-,-,108000,-,0,0,-,0
65671,01SCS19E260033,CASH,-,-,-,315000,-,0,0,-,0
65672,01SCS19E260034,CASH,-,-,-,315000,-,0,0,-,0
65673,01SCS19E260035,CASH,-,-,-,159000,-,0,0,-,0
65674,01SCS19E260036,CASH,-,-,-,252000,-,0,0,-,0
65675,01SCS19E260037,CASH,-,-,-,108000,-,0,0,-,0
65676,01SCS19E260038,CASH,-,-,-,159000,-,0,0,-,0
65677,01SCS19E260039,CASH,-,-,-,638000,-,0,0,-,0
65678,01SCS19E260040,CASH,-,-,-,294000,-,0,0,-,0
65679,01SCS19E260041,CASH,-,-,-,567000,-,0,0,-,0
65680,01SCS19E260042,CASH,-,-,-,135000,-,0,0,-,0
65681,01SCS19E260043,CASH,-,-,-,135000,-,0,0,-,0
65682,01SCS19E260044,CASH,-,-,-,135000,-,0,0,-,0
65683,01SCS19E260045,CASH,-,-,-,135000,-,0,0,-,0
65684,01SCS19E260046,CASH,-,-,-,159000,-,0,0,-,0
65685,01SCS19E260047,CASH,-,-,-,159000,-,0,0,-,0
65686,01SCS19E260048,CASH,-,-,-,135000,-,0,0,-,0
65687,01SCS19E260049,CASH,-,-,-,108000,-,0,0,-,0
65688,01SCS19E260050,CASH,-,-,-,135000,-,0,0,-,0
65689,01SCS19E260051,CASH,-,-,-,159000,-,0,0,-,0
65690,01SCS19E260052,CASH,-,-,-,135000,-,0,0,-,0
65691,01SCS19E260053,CASH,-,-,-,159000,-,0,0,-,0
65692,01SCS19E260054,CASH,-,-,-,144000,-,0,0,-,0
65693,01SCS19E260055,CASH,-,-,-,159000,-,0,0,-,0
65694,01SCS19E260056,CASH,-,-,-,135000,-,0,0,-,0
65695,01SCS19E260057,CASH,-,-,-,210000,-,0,0,-,0
65696,01SCS19E260058,CASH,-,-,-,264000,-,0,0,-,0
65697,01SCS19E260059,CASH,-,-,-,224000,-,0,0,-,0
65698,01SCS19E260060,CASH,-,-,-,450000,-,0,0,-,0
65699,01SCS19E260061,CASH,-,-,-,450000,-,0,0,-,0
65700,01SCS19E260062,CASH,-,-,-,405000,-,0,0,-,0
65701,01SCS19E260063,CASH,-,-,-,159000,-,0,0,-,0
65702,01SCS19E260064,CASH,-,-,-,135000,-,0,0,-,0
65703,01SCS19E260065,CASH,-,-,-,135000,-,0,0,-,0
65704,01SCS19E260066,CASH,-,-,-,135000,-,0,0,-,0
65705,01SCS19E260067,CASH,-,-,-,159000,-,0,0,-,0
65706,01SCS19E260068,CASH,-,-,-,159000,-,0,0,-,0
65707,01SCS19E260069,CASH,-,-,-,120000,-,0,0,-,0
65708,01SCS19E260070,CASH,-,-,-,640000,-,0,0,-,0
65709,01SCS19E260071,CASH,-,-,-,252000,-,0,0,-,0
65710,01SCS19E260072,CASH,-,-,-,150000,-,0,0,-,0
65711,01SCS19E260073,CASH,-,-,-,251000,-,0,0,-,0
65712,01SCS19E260074,CASH,-,-,-,155000,-,0,0,-,0
65713,01SCS19E260075,CASH,-,-,-,116000,-,0,0,-,0
65714,01SCS19E260076,CASH,-,-,-,105000,-,0,0,-,0
65715,01SCS19E260077,CASH,-,-,-,94500,-,0,0,-,0
65716,01SCS19E260078,CASH,-,-,-,101500,-,0,0,-,0
65717,01SCS19E260079,CASH,-,-,-,270000,-,0,0,-,0
65718,01SCS19E260080,CASH,-,-,-,270000,-,0,0,-,0
65719,01SCS19E260081,CASH,-,-,-,247000,-,0,0,-,0
65720,01SCS19E260082,CASH,-,-,-,315000,-,0,0,-,0
65721,01SCS19E260083,CASH,-,-,-,70000,-,0,0,-,0
65722,01SCS19E260084,CASH,-,-,-,135000,-,0,0,-,0
65723,01SCS19E260085,CASH,-,-,-,112000,-,0,0,-,0
65724,01SCS19E260086,CASH,-,-,-,105000,-,0,0,-,0
65725,01SCS19E260087,CASH,-,-,-,224000,-,0,0,-,0
65726,01SCS19E260088,CASH,-,-,-,135000,-,0,0,-,0
65727,01SCS19E260089,CASH,-,-,-,68000,-,0,0,-,0
65728,01SCS19E260090,CASH,-,-,-,315000,-,0,0,-,0
65729,01SCS19E260091,CASH,-,-,-,252000,-,0,0,-,0
65730,01SCS19E260092,CASH,-,-,-,70000,-,0,0,-,0
65731,01SCS19E260093,CASH,-,-,-,315000,-,0,0,-,0
65732,01SCS19E260094,CASH,-,-,-,135000,-,0,0,-,0
65733,01SCS19E260095,CASH,-,-,-,108000,-,0,0,-,0
65734,01SCS19E260096,CASH,-,-,-,150000,-,0,0,-,0
65735,01SCS19E260097,CASH,-,-,-,135000,-,0,0,-,0
65736,01SCS19E260098,CASH,-,-,-,105000,-,0,0,-,0
65737,01SCS19E260099,CASH,-,-,-,150000,-,0,0,-,0
65738,01SCS19E260100,CASH,-,-,-,252000,-,0,0,-,0
65739,01SCS19E260101,CASH,-,-,-,315000,-,0,0,-,0
65740,01SCS19E260102,CASH,-,-,-,150000,-,0,0,-,0
65741,01SCS19E260103,CASH,-,-,-,135000,-,0,0,-,0
65743,01SCS19E260105,CASH,-,-,-,94500,-,0,0,-,0
65744,01SCS19E260106,CASH,-,-,-,315000,-,0,0,-,0
65745,01SCS19E260107,CASH,-,-,-,405000,-,0,0,-,0
65746,01SCS19E260108,CASH,-,-,-,315000,-,0,0,-,0
65747,01SCS19E260109,CASH,-,-,-,268000,-,0,0,-,0
65748,01SCS19E260110,CASH,-,-,-,251000,-,0,0,-,0
65749,01SCS19E260111,CASH,-,-,-,150000,-,0,0,-,0
65750,01SCS19E260112,CASH,-,-,-,159000,-,0,0,-,0
65751,01SCS19E260113,CASH,-,-,-,168000,-,0,0,-,0
65752,01SCS19E260114,CASH,-,-,-,284000,-,0,0,-,0
65753,01SCS19E260115,CASH,-,-,-,116000,-,0,0,-,0
65754,01SCS19E260116,CASH,-,-,-,252000,-,0,0,-,0
65755,01SCS19E260117,CASH,-,-,-,462000,-,0,0,-,0
65756,01SCS19E260118,CASH,-,-,-,220000,-,0,0,-,0
65757,01SCS19E260119,CASH,-,-,-,251000,-,0,0,-,0
65758,01SCS19E260120,CASH,-,-,-,259000,-,0,0,-,0
65759,01SCS19E260121,CASH,-,-,-,67500,-,0,0,-,0
65760,01SCS19E260122,CASH,-,-,-,1218000,-,0,0,-,0
65761,01SCS19E260123,CASH,-,-,-,108000,-,0,0,-,0
65762,01SCS19E260124,CASH,-,-,-,252000,-,0,0,-,0
65763,01SCS19E260125,CASH,-,-,-,135000,-,0,0,-,0
65765,01SCS19E260127,CASH,-,-,-,315000,-,0,0,-,0
65766,01SCS19E260128,CASH,-,-,-,135000,-,0,0,-,0
65767,01SCS19E260129,CASH,-,-,-,135000,-,0,0,-,0
65768,01SCS19E260130,CASH,-,-,-,116000,-,0,0,-,0
65769,01SCS19E260131,CASH,-,-,-,198800,-,0,0,-,0
65770,01SCS19E260132,CASH,-,-,-,350000,-,0,0,-,0
65771,01SCS19E260133,CASH,-,-,-,105000,-,0,0,-,0
65772,01SCS19E260134,CASH,-,-,-,270000,-,0,0,-,0
65773,01SCS19E260135,CASH,-,-,-,270000,-,0,0,-,0
65774,01SCS19E260136,CASH,-,-,-,315000,-,0,0,-,0
65775,01SCS19E260137,CASH,-,-,-,280000,-,0,0,-,0
65776,01SCS19E260138,CASH,-,-,-,270000,-,0,0,-,0
65777,01SCS19E260139,CASH,-,-,-,220000,-,0,0,-,0
65778,01SCS19E260140,CASH,-,-,-,76000,-,0,0,-,0
65779,01SCS19E260141,CASH,-,-,-,300000,-,0,0,-,0
65780,01SCS19E260142,CASH,-,-,-,159000,-,0,0,-,0
65781,01SCS19E260143,CASH,-,-,-,135000,-,0,0,-,0
65782,01SCS19E260144,CASH,-,-,-,300000,-,0,0,-,0
65783,01SCS19E260145,CASH,-,-,-,135000,-,0,0,-,0
65785,01SCS19E260147,CASH,-,-,-,316000,-,0,0,-,0
65786,01SCS19E260148,CASH,-,-,-,105000,-,0,0,-,0
65787,01SCS19E260149,CASH,-,-,-,105000,-,0,0,-,0
65788,01SCS19E260150,CASH,-,-,-,252000,-,0,0,-,0
65790,01SCS19E260152,CASH,-,-,-,391000,-,0,0,-,0
65791,01SCS19E260153,CASH,-,-,-,135000,-,0,0,-,0
65793,01SCS19E260155,CASH,-,-,-,423000,-,0,0,-,0
65794,01SCS19E260156,CASH,-,-,-,150000,-,0,0,-,0
65795,01SCS19E260157,CASH,-,-,-,108000,-,0,0,-,0
65796,01SCS19E260158,CASH,-,-,-,108000,-,0,0,-,0
65797,01SCS19E260159,CASH,-,-,-,112000,-,0,0,-,0
65798,01SCS19E260160,CASH,-,-,-,135000,-,0,0,-,0
65799,01SCS19E260161,CASH,-,-,-,112000,-,0,0,-,0
65801,01SCS19E260163,CASH,-,-,-,255000,-,0,0,-,0
65802,01SCS19E260164,CASH,-,-,-,140000,-,0,0,-,0
65803,01SCS19E260165,CASH,-,-,-,116000,-,0,0,-,0
65805,01SCS19E260167,CASH,-,-,-,155000,-,0,0,-,0
65807,01SCS19E260169,CASH,-,-,-,159000,-,0,0,-,0
65808,01SCS19E260170,CASH,-,-,-,135000,-,0,0,-,0
65809,01SCS19E260171,CASH,-,-,-,159000,-,0,0,-,0
65811,01SCS19E260173,CASH,-,-,-,350000,-,0,0,-,0
65812,01SCS19E260174,CASH,-,-,-,530000,-,0,0,-,0
65813,01SCS19E260175,CASH,-,-,-,270000,-,0,0,-,0
65814,01SCS19E260176,CASH,-,-,-,135000,-,0,0,-,0
65815,01SCS19E260177,CASH,-,-,-,105000,-,0,0,-,0
65816,01SCS19E260178,CASH,-,-,-,350000,-,0,0,-,0
65818,01SCS19E260180,CASH,-,-,-,315000,-,0,0,-,0
65819,01SCS19E260181,CASH,-,-,-,252000,-,0,0,-,0
65820,01SCS19E260182,CASH,-,-,-,294000,-,0,0,-,0
65821,01SCS19E260183,CASH,-,-,-,440000,-,0,0,-,0
65822,01SCS19E260184,CASH,-,-,-,256000,-,0,0,-,0
65823,01SCS19E260185,CASH,-,-,-,120000,-,0,0,-,0
65824,01SCS19E260186,CASH,-,-,-,264000,-,0,0,-,0
65825,01SCS19E260187,CASH,-,-,-,135000,-,0,0,-,0
65826,01SCS19E260188,CASH,-,-,-,280000,-,0,0,-,0
65827,01SCS19E260189,CASH,-,-,-,252000,-,0,0,-,0
65828,01SCS19E260190,CASH,-,-,-,373500,-,0,0,-,0
65829,01SCS19E260191,CASH,-,-,-,159000,-,0,0,-,0
65830,01SCS19E260192,CASH,-,-,-,185000,-,0,0,-,0
65831,01SCS19E260193,CASH,-,-,-,105000,-,0,0,-,0
65833,01SCS19E260195,CASH,-,-,-,405000,-,0,0,-,0
65834,01SCS19E260196,CASH,-,-,-,240000,-,0,0,-,0
65835,01SCS19E260197,CASH,-,-,-,159000,-,0,0,-,0
65836,01SCS19E260198,CASH,-,-,-,260000,-,0,0,-,0
65837,01SCS19E260199,CASH,-,-,-,196000,-,0,0,-,0
65838,01SCS19E260200,CASH,-,-,-,187500,-,0,0,-,0
65839,01SCS19E260201,CASH,-,-,-,108000,-,0,0,-,0
65840,01SCS19E260202,CASH,-,-,-,135000,-,0,0,-,0
65841,01SCS19E260203,CASH,-,-,-,135000,-,0,0,-,0
65842,01SCS19E260204,CASH,-,-,-,240000,-,0,0,-,0
65843,01SCS19E260205,CASH,-,-,-,270000,-,0,0,-,0
65844,01SCS19E260206,CASH,-,-,-,135000,-,0,0,-,0
65845,01SCS19E260207,CASH,-,-,-,252000,-,0,0,-,0
65846,01SCS19E260208,CASH,-,-,-,228000,-,0,0,-,0
65847,01SCS19E260209,CASH,-,-,-,248000,-,0,0,-,0
65848,01SCS19E260210,CASH,-,-,-,135000,-,0,0,-,0
65849,01SCS19E260211,CASH,-,-,-,135000,-,0,0,-,0
65850,01SCS19E260212,CASH,-,-,-,315000,-,0,0,-,0
65851,01SCS19E260213,CASH,-,-,-,364000,-,0,0,-,0
65852,01SCS19E260214,CASH,-,-,-,294000,-,0,0,-,0
65853,01SCS19E260215,CASH,-,-,-,135000,-,0,0,-,0
65854,01SCS19E260216,CASH,-,-,-,159000,-,0,0,-,0
65855,01SCS19E260217,CASH,-,-,-,140000,-,0,0,-,0
65856,01SCS19E260218,CASH,-,-,-,284000,-,0,0,-,0
65857,01SCS19E260219,CASH,-,-,-,112000,-,0,0,-,0
65858,01SCS19E260220,CASH,-,-,-,135000,-,0,0,-,0
65859,01SCS19E260221,CASH,-,-,-,135000,-,0,0,-,0
65860,01SCS19E260222,CASH,-,-,-,252000,-,0,0,-,0
65861,01SCS19E260223,CASH,-,-,-,271000,-,0,0,-,0
65862,01SCS19E260224,CASH,-,-,-,159000,-,0,0,-,0
65863,01SCS19E260225,CASH,-,-,-,315000,-,0,0,-,0
65864,01SCS19E260226,CASH,-,-,-,288000,-,0,0,-,0
65865,01SCS19E260227,CASH,-,-,-,159000,-,0,0,-,0
65866,01SCS19E260228,CASH,-,-,-,135000,-,0,0,-,0
65867,01SCS19E260229,CASH,-,-,-,159000,-,0,0,-,0
65869,01SCS19E260231,CASH,-,-,-,315000,-,0,0,-,0
65870,01SCS19E260232,CASH,-,-,-,115500,-,0,0,-,0
65871,01SCS19E260233,CASH,-,-,-,68000,-,0,0,-,0
65872,01SCS19E260234,CASH,-,-,-,284000,-,0,0,-,0
65873,01SCS19E260235,CASH,-,-,-,108000,-,0,0,-,0
65874,01SCS19E260236,CASH,-,-,-,135000,-,0,0,-,0
65875,01SCS19E260237,CASH,-,-,-,563000,-,0,0,-,0
65876,01SCS19E260238,CASH,-,-,-,368000,-,0,0,-,0
65877,01SCS19E260239,CASH,-,-,-,140000,-,0,0,-,0
65878,01SCS19E260240,CASH,-,-,-,270000,-,0,0,-,0
65879,01SCS19E260241,CASH,-,-,-,465000,-,0,0,-,0
65880,01SCS19E260242,CASH,-,-,-,76000,-,0,0,-,0
65881,01SCS19E260243,CASH,-,-,-,68000,-,0,0,-,0
65882,01SCS19E260244,CASH,-,-,-,252000,-,0,0,-,0
65883,01SCS19E260245,CASH,-,-,-,104300,-,0,0,-,0
65884,01SCS19E260246,CASH,-,-,-,315000,-,0,0,-,0
65885,01SCS19E260247,CASH,-,-,-,159000,-,0,0,-,0
65886,01SCS19E260248,CASH,-,-,-,706200,-,0,0,-,0
65887,01SCS19E260249,CASH,-,-,-,150000,-,0,0,-,0
65888,01SCS19E260250,CASH,-,-,-,112000,-,0,0,-,0
65890,01SCS19E260252,CASH,-,-,-,284000,-,0,0,-,0
65891,01SCS19E260253,CASH,-,-,-,638000,-,0,0,-,0
65892,01SCS19E260254,CASH,-,-,-,159000,-,0,0,-,0
65893,01SCS19E260255,CASH,-,-,-,116000,-,0,0,-,0
65894,01SCS19E260256,CASH,-,-,-,294000,-,0,0,-,0
65895,01SCS19E260257,CASH,-,-,-,450000,-,0,0,-,0
65896,01SCS19E260258,CASH,-,-,-,159000,-,0,0,-,0
65897,01SCS19E260259,CASH,-,-,-,294000,-,0,0,-,0
65899,01SCS19E260261,CASH,-,-,-,159000,-,0,0,-,0
65900,01SCS19E260262,CASH,-,-,-,150000,-,0,0,-,0
65901,01SCS19E260263,CASH,-,-,-,450000,-,0,0,-,0
65902,01SCS19E260264,CASH,-,-,-,265000,-,0,0,-,0
65903,01SCS19E260265,CASH,-,-,-,212000,-,0,0,-,0
65904,01SCS19E260266,CASH,-,-,-,240000,-,0,0,-,0
65905,01SCS19E260267,CASH,-,-,-,135000,-,0,0,-,0
65906,01SCS19E260268,CASH,-,-,-,315000,-,0,0,-,0
65907,01SCS19E260269,CASH,-,-,-,375000,-,0,0,-,0
65908,01SCS19E260270,CASH,-,-,-,115000,-,0,0,-,0
65909,01SCS19E260271,CASH,-,-,-,350000,-,0,0,-,0
65910,01SCS19E260272,CASH,-,-,-,159000,-,0,0,-,0
65912,01SCS19E260274,CASH,-,-,-,196000,-,0,0,-,0
65913,01SCS19E260275,CASH,-,-,-,346500,-,0,0,-,0
65914,01SCS19E260276,CASH,-,-,-,256000,-,0,0,-,0
65916,01SCS19E260278,CASH,-,-,-,227200,-,0,0,-,0
65917,01SCS19E260279,CASH,-,-,-,315000,-,0,0,-,0
65918,01SCS19E260280,CASH,-,-,-,304500,-,0,0,-,0
65919,01SCS19E260281,CASH,-,-,-,290000,-,0,0,-,0
65920,01SCS19E260282,CASH,-,-,-,108000,-,0,0,-,0
65921,01SCS19E260283,CASH,-,-,-,112000,-,0,0,-,0
65922,01SCS19E260284,CASH,-,-,-,175000,-,0,0,-,0
65923,01SCS19E260285,CASH,-,-,-,551000,-,0,0,-,0
65924,01SCS19E260286,CASH,-,-,-,175000,-,0,0,-,0
65925,01SCS19E260287,CASH,-,-,-,135000,-,0,0,-,0
65926,01SCS19E260288,CASH,-,-,-,410000,-,0,0,-,0
65927,01SCS19E260289,CASH,-,-,-,150000,-,0,0,-,0
65928,01SCS19E260290,CASH,-,-,-,637500,-,0,0,-,0
65929,01SCS19E260291,CASH,-,-,-,105000,-,0,0,-,0
65930,01SCS19E260292,CASH,-,-,-,108000,-,0,0,-,0
65931,01SCS19E260293,CASH,-,-,-,410000,-,0,0,-,0
65932,01SCS19E260294,CASH,-,-,-,252000,-,0,0,-,0
65933,01SCS19E260295,CASH,-,-,-,252000,-,0,0,-,0
65934,01SCS19E260296,CASH,-,-,-,485000,-,0,0,-,0
65935,01SCS19E260297,CASH,-,-,-,240000,-,0,0,-,0
65936,01SCS19E260298,CASH,-,-,-,120000,-,0,0,-,0
65937,01SCS19E260299,CASH,-,-,-,135000,-,0,0,-,0
65938,01SCS19E260300,CASH,-,-,-,155000,-,0,0,-,0
65939,01SCS19E260301,CASH,-,-,-,150000,-,0,0,-,0
65940,01SCS19E260302,CASH,-,-,-,175500,-,0,0,-,0
65941,01SCS19E260303,CASH,-,-,-,270000,-,0,0,-,0
65942,01SCS19E260304,CASH,-,-,-,98000,-,0,0,-,0
65943,01SCS19E260305,CASH,-,-,-,294000,-,0,0,-,0
65944,01SCS19E260306,CASH,-,-,-,70000,-,0,0,-,0
65945,01SCS19E260307,CASH,-,-,-,294000,-,0,0,-,0
65946,01SCS19E260308,CASH,-,-,-,260000,-,0,0,-,0
65947,01SCS19E260309,CASH,-,-,-,135000,-,0,0,-,0
65948,01SCS19E260310,CASH,-,-,-,540000,-,0,0,-,0
65949,01SCS19E260311,CASH,-,-,-,284000,-,0,0,-,0
65950,01SCS19E260312,CASH,-,-,-,690000,-,0,0,-,0
65951,01SCS19E260313,CASH,-,-,-,252000,-,0,0,-,0
65952,01SCS19E260314,CASH,-,-,-,252000,-,0,0,-,0
65953,01SCS19E260315,CASH,-,-,-,105000,-,0,0,-,0
65954,01SCS19E260316,CASH,-,-,-,135000,-,0,0,-,0
65955,01SCS19E260317,CASH,-,-,-,270000,-,0,0,-,0
65956,01SCS19E260318,CASH,-,-,-,270000,-,0,0,-,0
65957,01SCS19E260319,CASH,-,-,-,408000,-,0,0,-,0
65958,01SCS19E260320,CASH,-,-,-,474000,-,0,0,-,0
65960,01SCS19E260322,CASH,-,-,-,108000,-,0,0,-,0
65962,01SCS19E260324,CASH,-,-,-,135000,-,0,0,-,0
65963,01SCS19E260325,CASH,-,-,-,105000,-,0,0,-,0
65964,01SCS19E260326,CASH,-,-,-,255000,-,0,0,-,0
65965,01SCS19E260327,CASH,-,-,-,135000,-,0,0,-,0
65966,01SCS19E260328,CASH,-,-,-,180000,-,0,0,-,0
65967,01SCS19E260329,CASH,-,-,-,159000,-,0,0,-,0
65968,01SCS19E260330,CASH,-,-,-,135000,-,0,0,-,0
65969,01SCS19E260331,CASH,-,-,-,135000,-,0,0,-,0
65970,01SCS19E260332,CASH,-,-,-,120000,-,0,0,-,0
65971,01SCS19E260333,CASH,-,-,-,135000,-,0,0,-,0
65972,01SCS19E260334,CASH,-,-,-,260000,-,0,0,-,0
65973,01SCS19E260335,CASH,-,-,-,120000,-,0,0,-,0
65974,01SCS19E260336,CASH,-,-,-,270000,-,0,0,-,0
65975,01SCS19E260337,CASH,-,-,-,294000,-,0,0,-,0
65977,01SCS19E260339,CASH,-,-,-,231000,-,0,0,-,0
65978,01SCS19E260340,CASH,-,-,-,232000,-,0,0,-,0
65979,01SCS19E260341,CASH,-,-,-,159000,-,0,0,-,0
65980,01SCS19E260342,CASH,-,-,-,315000,-,0,0,-,0
65981,01SCS19E260343,CASH,-,-,-,159000,-,0,0,-,0
65983,01SCS19E260345,CASH,-,-,-,116000,-,0,0,-,0
65984,01SCS19E260346,CASH,-,-,-,243000,-,0,0,-,0
65985,01SCS19E260347,CASH,-,-,-,76000,-,0,0,-,0
65986,01SCS19E260348,CASH,-,-,-,116000,-,0,0,-,0
65987,01SCS19E260349,CASH,-,-,-,315000,-,0,0,-,0
65988,01SCS19E260350,CASH,-,-,-,155000,-,0,0,-,0
65989,01SCS19E260351,CASH,-,-,-,135000,-,0,0,-,0
65990,01SCS19E260352,CASH,-,-,-,294000,-,0,0,-,0
65991,01SCS19E260353,CASH,-,-,-,252000,-,0,0,-,0
65992,01SCS19E260354,CASH,-,-,-,116000,-,0,0,-,0
65993,01SCS19E260355,CASH,-,-,-,270000,-,0,0,-,0
65994,01SCS19E260356,CASH,-,-,-,67500,-,0,0,-,0
65995,01SCS19E260357,CASH,-,-,-,105000,-,0,0,-,0
65996,01SCS19E260358,CASH,-,-,-,196000,-,0,0,-,0
65997,01SCS19E260359,CASH,-,-,-,252000,-,0,0,-,0
65999,01SCS19E260361,CASH,-,-,-,135000,-,0,0,-,0
66000,01SCS19E260362,CASH,-,-,-,159000,-,0,0,-,0
66001,01SCS19E260363,CASH,-,-,-,290000,-,0,0,-,0
66003,01SCS19E260365,CASH,-,-,-,140000,-,0,0,-,0
66004,01SCS19E260366,CASH,-,-,-,450000,-,0,0,-,0
66005,01SCS19E260367,CASH,-,-,-,248000,-,0,0,-,0
66006,01SCS19E260368,CASH,-,-,-,346000,-,0,0,-,0
66007,01SCS19E260369,CASH,-,-,-,300000,-,0,0,-,0
66008,01SCS19E260370,CASH,-,-,-,175000,-,0,0,-,0
66009,01SCS19E260371,CASH,-,-,-,525000,-,0,0,-,0
66010,01SCS19E260372,CASH,-,-,-,160000,-,0,0,-,0
66011,01SCS19E260373,CASH,-,-,-,241500,-,0,0,-,0
66012,01SCS19E260374,CASH,-,-,-,284000,-,0,0,-,0
66013,01SCS19E260375,CASH,-,-,-,159000,-,0,0,-,0
66014,01SCS19E260376,CASH,-,-,-,180000,-,0,0,-,0
66015,01SCS19E260377,CASH,-,-,-,135000,-,0,0,-,0
66016,01SCS19E260378,CASH,-,-,-,315000,-,0,0,-,0
66017,01SCS19E260379,CASH,-,-,-,252000,-,0,0,-,0
66018,01SCS19E260380,CASH,-,-,-,120000,-,0,0,-,0
66019,01SCS19E260381,CASH,-,-,-,455000,-,0,0,-,0
66020,01SCS19E260382,CASH,-,-,-,270000,-,0,0,-,0
66021,01SCS19E260383,CASH,-,-,-,116000,-,0,0,-,0
66022,01SCS19E260384,CASH,-,-,-,196000,-,0,0,-,0
66023,01SCS19E260385,CASH,-,-,-,216000,-,0,0,-,0
66024,01SCS19E260386,CASH,-,-,-,135000,-,0,0,-,0
66025,01SCS19E260387,CASH,-,-,-,252000,-,0,0,-,0
66026,01SCS19E260388,CASH,-,-,-,135000,-,0,0,-,0
66027,01SCS19E260389,CASH,-,-,-,159000,-,0,0,-,0
66029,01SCS19E260391,CASH,-,-,-,236000,-,0,0,-,0
66031,01SCS19E260393,CASH,-,-,-,512000,-,0,0,-,0
66032,01SCS19E260394,CASH,-,-,-,315000,-,0,0,-,0
66033,01SCS19E260395,CASH,-,-,-,142500,-,0,0,-,0
66034,01SCS19E260396,CASH,-,-,-,35000,-,0,0,-,0
66035,01SCS19E260397,CASH,-,-,-,135000,-,0,0,-,0
66036,01SCS19E260398,CASH,-,-,-,375000,-,0,0,-,0
66037,01SCS19E260399,CASH,-,-,-,112000,-,0,0,-,0
66038,01SCS19E260400,CASH,-,-,-,270000,-,0,0,-,0
66039,01SCS19E260401,CASH,-,-,-,105000,-,0,0,-,0
66040,01SCS19E260402,CASH,-,-,-,105000,-,0,0,-,0
66041,01SCS19E260403,CASH,-,-,-,365000,-,0,0,-,0
66042,01SCS19E260404,CASH,-,-,-,284000,-,0,0,-,0
66043,01SCS19E260405,CASH,-,-,-,220000,-,0,0,-,0
66045,01SCS19E260407,CASH,-,-,-,120000,-,0,0,-,0
66046,01SCS19E260408,CASH,-,-,-,135000,-,0,0,-,0
66047,01SCS19E260409,CASH,-,-,-,105000,-,0,0,-,0
66048,01SCS19E260410,CASH,-,-,-,236000,-,0,0,-,0
66049,01SCS19E260411,CASH,-,-,-,135000,-,0,0,-,0
66050,01SCS19E260412,CASH,-,-,-,35000,-,0,0,-,0
66051,01SCS19E260413,CASH,-,-,-,105000,-,0,0,-,0
66052,01SCS19E260414,CASH,-,-,-,135000,-,0,0,-,0
66053,01SCS19E260415,CASH,-,-,-,135000,-,0,0,-,0
66054,01SCS19E260416,CASH,-,-,-,76000,-,0,0,-,0
66055,01SCS19E260417,CASH,-,-,-,260000,-,0,0,-,0
66056,01SCS19E260418,CASH,-,-,-,351000,-,0,0,-,0
66057,01SCS19E260419,CASH,-,-,-,116000,-,0,0,-,0
66058,01SCS19E260420,CASH,-,-,-,112000,-,0,0,-,0
66059,01SCS19E260421,CASH,-,-,-,135000,-,0,0,-,0
66060,01SCS19E260422,CASH,-,-,-,105000,-,0,0,-,0
66061,01SCS19E260423,CASH,-,-,-,474000,-,0,0,-,0
66062,01SCS19E260424,CASH,-,-,-,120000,-,0,0,-,0
66063,01SCS19E260425,CASH,-,-,-,220000,-,0,0,-,0
66064,01SCS19E260426,CASH,-,-,-,155000,-,0,0,-,0
66065,01SCS19E260427,CASH,-,-,-,150000,-,0,0,-,0
66066,01SCS19E260428,CASH,-,-,-,135000,-,0,0,-,0
66067,01SCS19E260429,CASH,-,-,-,270000,-,0,0,-,0
66068,01SCS19E260430,CASH,-,-,-,68000,-,0,0,-,0
66069,01SCS19E260431,CASH,-,-,-,140000,-,0,0,-,0
66070,01SCS19E260432,CASH,-,-,-,120000,-,0,0,-,0
66071,01SCS19E260433,CASH,-,-,-,474000,-,0,0,-,0
66073,01SCS19E260435,CASH,-,-,-,135000,-,0,0,-,0
66074,01SCS19E260436,CASH,-,-,-,284000,-,0,0,-,0
66075,01SCS19E260437,CASH,-,-,-,160000,-,0,0,-,0
66076,01SCS19E260438,CASH,-,-,-,120000,-,0,0,-,0
66077,01SCS19E260439,CASH,-,-,-,120000,-,0,0,-,0
66078,01SCS19E260440,CASH,-,-,-,270000,-,0,0,-,0
66079,01SCS19E260441,CASH,-,-,-,375000,-,0,0,-,0
66080,01SCS19E260442,CASH,-,-,-,155000,-,0,0,-,0
66081,01SCS19E260443,CASH,-,-,-,70000,-,0,0,-,0
66082,01SCS19E260444,CASH,-,-,-,210000,-,0,0,-,0
66083,01SCS19E260445,CASH,-,-,-,108000,-,0,0,-,0
66084,01SCS19E260446,CASH,-,-,-,315000,-,0,0,-,0
66085,01SCS19E260447,CASH,-,-,-,350000,-,0,0,-,0
66086,01SCS19E260448,CASH,-,-,-,52500,-,0,0,-,0
